SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,55,87,Wisconsin,Outagamie County,12,14,9669,4684,4985
50,55,87,Wisconsin,Outagamie County,12,15,7290,3415,3875
50,55,87,Wisconsin,Outagamie County,12,16,5027,2225,2802
50,55,87,Wisconsin,Outagamie County,12,17,3294,1409,1885
50,55,87,Wisconsin,Outagamie County,12,18,3382,1197,2185
50,55,89,Wisconsin,Ozaukee County,12,0,89221,43904,45317
50,55,89,Wisconsin,Ozaukee County,12,1,4636,2354,2282
50,55,89,Wisconsin,Ozaukee County,12,2,5170,2636,2534
50,55,89,Wisconsin,Ozaukee County,12,3,5552,2893,2659
50,55,89,Wisconsin,Ozaukee County,12,4,6012,3079,2933
50,55,89,Wisconsin,Ozaukee County,12,5,5267,2677,2590
50,55,89,Wisconsin,Ozaukee County,12,6,4184,2138,2046
50,55,89,Wisconsin,Ozaukee County,12,7,4515,2300,2215
50,55,89,Wisconsin,Ozaukee County,12,8,5383,2707,2676
50,55,89,Wisconsin,Ozaukee County,12,9,5025,2539,2486
50,55,89,Wisconsin,Ozaukee County,12,10,5400,2659,2741
50,55,89,Wisconsin,Ozaukee County,12,11,6233,3089,3144
50,55,89,Wisconsin,Ozaukee County,12,12,6945,3363,3582
50,55,89,Wisconsin,Ozaukee County,12,13,6734,3297,3437
50,55,89,Wisconsin,Ozaukee County,12,14,5725,2743,2982
50,55,89,Wisconsin,Ozaukee County,12,15,4497,2126,2371
50,55,89,Wisconsin,Ozaukee County,12,16,3374,1535,1839
50,55,89,Wisconsin,Ozaukee County,12,17,2081,880,1201
50,55,89,Wisconsin,Ozaukee County,12,18,2488,889,1599
50,55,91,Wisconsin,Pepin County,12,0,7287,3693,3594
50,55,91,Wisconsin,Pepin County,12,1,400,209,191
50,55,91,Wisconsin,Pepin County,12,2,436,228,208
50,55,91,Wisconsin,Pepin County,12,3,467,240,227
50,55,91,Wisconsin,Pepin County,12,4,348,184,164
50,55,91,Wisconsin,Pepin County,12,5,351,190,161
50,55,91,Wisconsin,Pepin County,12,6,388,208,180
50,55,91,Wisconsin,Pepin County,12,7,331,163,168
50,55,91,Wisconsin,Pepin County,12,8,412,210,202
50,55,91,Wisconsin,Pepin County,12,9,364,185,179
50,55,91,Wisconsin,Pepin County,12,10,409,205,204
50,55,91,Wisconsin,Pepin County,12,11,480,243,237
50,55,91,Wisconsin,Pepin County,12,12,568,299,269
50,55,91,Wisconsin,Pepin County,12,13,619,293,326
50,55,91,Wisconsin,Pepin County,12,14,560,286,274
50,55,91,Wisconsin,Pepin County,12,15,389,205,184
50,55,91,Wisconsin,Pepin County,12,16,319,155,164
50,55,91,Wisconsin,Pepin County,12,17,208,108,100
50,55,91,Wisconsin,Pepin County,12,18,238,82,156
50,55,93,Wisconsin,Pierce County,12,0,42754,21276,21478
50,55,93,Wisconsin,Pierce County,12,1,2093,1118,975
50,55,93,Wisconsin,Pierce County,12,2,2386,1244,1142
50,55,93,Wisconsin,Pierce County,12,3,2759,1470,1289
50,55,93,Wisconsin,Pierce County,12,4,3770,1679,2091
50,55,93,Wisconsin,Pierce County,12,5,4573,2070,2503
50,55,93,Wisconsin,Pierce County,12,6,2339,1227,1112
50,55,93,Wisconsin,Pierce County,12,7,2277,1149,1128
50,55,93,Wisconsin,Pierce County,12,8,2620,1330,1290
50,55,93,Wisconsin,Pierce County,12,9,2300,1168,1132
50,55,93,Wisconsin,Pierce County,12,10,2508,1289,1219
50,55,93,Wisconsin,Pierce County,12,11,2694,1357,1337
50,55,93,Wisconsin,Pierce County,12,12,3049,1586,1463
50,55,93,Wisconsin,Pierce County,12,13,2863,1416,1447
50,55,93,Wisconsin,Pierce County,12,14,2357,1154,1203
50,55,93,Wisconsin,Pierce County,12,15,1695,885,810
50,55,93,Wisconsin,Pierce County,12,16,1087,548,539
50,55,93,Wisconsin,Pierce County,12,17,703,328,375
50,55,93,Wisconsin,Pierce County,12,18,681,258,423
50,55,95,Wisconsin,Polk County,12,0,43783,22063,21720
50,55,95,Wisconsin,Polk County,12,1,2151,1039,1112
50,55,95,Wisconsin,Polk County,12,2,2387,1265,1122
50,55,95,Wisconsin,Polk County,12,3,2771,1414,1357
50,55,95,Wisconsin,Polk County,12,4,2505,1330,1175
50,55,95,Wisconsin,Polk County,12,5,2107,1100,1007
50,55,95,Wisconsin,Polk County,12,6,2201,1116,1085
50,55,95,Wisconsin,Polk County,12,7,2122,1072,1050
50,55,95,Wisconsin,Polk County,12,8,2576,1300,1276
50,55,95,Wisconsin,Polk County,12,9,2445,1246,1199
50,55,95,Wisconsin,Polk County,12,10,2654,1355,1299
50,55,95,Wisconsin,Polk County,12,11,3056,1586,1470
50,55,95,Wisconsin,Polk County,12,12,3799,1873,1926
50,55,95,Wisconsin,Polk County,12,13,3675,1850,1825
50,55,95,Wisconsin,Polk County,12,14,3157,1611,1546
50,55,95,Wisconsin,Polk County,12,15,2343,1170,1173
50,55,95,Wisconsin,Polk County,12,16,1699,809,890
50,55,95,Wisconsin,Polk County,12,17,1139,549,590
50,55,95,Wisconsin,Polk County,12,18,996,378,618
50,55,97,Wisconsin,Portage County,12,0,70772,35740,35032
50,55,97,Wisconsin,Portage County,12,1,3476,1773,1703
50,55,97,Wisconsin,Portage County,12,2,3673,1902,1771
50,55,97,Wisconsin,Portage County,12,3,3924,2064,1860
50,55,97,Wisconsin,Portage County,12,4,5563,2779,2784
50,55,97,Wisconsin,Portage County,12,5,8130,4249,3881
50,55,97,Wisconsin,Portage County,12,6,4492,2349,2143
50,55,97,Wisconsin,Portage County,12,7,3938,2074,1864
50,55,97,Wisconsin,Portage County,12,8,4060,2110,1950
50,55,97,Wisconsin,Portage County,12,9,3789,1926,1863
50,55,97,Wisconsin,Portage County,12,10,3744,1943,1801
50,55,97,Wisconsin,Portage County,12,11,4245,2120,2125
50,55,97,Wisconsin,Portage County,12,12,4896,2459,2437
50,55,97,Wisconsin,Portage County,12,13,4580,2259,2321
50,55,97,Wisconsin,Portage County,12,14,4097,2021,2076
50,55,97,Wisconsin,Portage County,12,15,3150,1548,1602
50,55,97,Wisconsin,Portage County,12,16,2109,950,1159
50,55,97,Wisconsin,Portage County,12,17,1497,699,798
50,55,97,Wisconsin,Portage County,12,18,1409,515,894
50,55,99,Wisconsin,Price County,12,0,13351,6829,6522
50,55,99,Wisconsin,Price County,12,1,583,277,306
50,55,99,Wisconsin,Price County,12,2,626,331,295
50,55,99,Wisconsin,Price County,12,3,699,355,344
50,55,99,Wisconsin,Price County,12,4,738,402,336
50,55,99,Wisconsin,Price County,12,5,558,279,279
50,55,99,Wisconsin,Price County,12,6,542,286,256
50,55,99,Wisconsin,Price County,12,7,505,275,230
50,55,99,Wisconsin,Price County,12,8,599,297,302
50,55,99,Wisconsin,Price County,12,9,733,377,356
50,55,99,Wisconsin,Price County,12,10,790,404,386
50,55,99,Wisconsin,Price County,12,11,907,474,433
50,55,99,Wisconsin,Price County,12,12,1209,634,575
50,55,99,Wisconsin,Price County,12,13,1329,703,626
50,55,99,Wisconsin,Price County,12,14,1162,579,583
50,55,99,Wisconsin,Price County,12,15,870,469,401
50,55,99,Wisconsin,Price County,12,16,643,318,325
50,55,99,Wisconsin,Price County,12,17,466,226,240
50,55,99,Wisconsin,Price County,12,18,392,143,249
50,55,101,Wisconsin,Racine County,12,0,196311,97344,98967
50,55,101,Wisconsin,Racine County,12,1,11821,6194,5627
50,55,101,Wisconsin,Racine County,12,2,12406,6359,6047
50,55,101,Wisconsin,Racine County,12,3,12831,6492,6339
50,55,101,Wisconsin,Racine County,12,4,12309,6387,5922
50,55,101,Wisconsin,Racine County,12,5,11814,6295,5519
50,55,101,Wisconsin,Racine County,12,6,11904,6118,5786
50,55,101,Wisconsin,Racine County,12,7,11743,5917,5826
50,55,101,Wisconsin,Racine County,12,8,12371,6097,6274
50,55,101,Wisconsin,Racine County,12,9,11402,5710,5692
50,55,101,Wisconsin,Racine County,12,10,11831,5913,5918
50,55,101,Wisconsin,Racine County,12,11,13493,6616,6877
50,55,101,Wisconsin,Racine County,12,12,14972,7387,7585
50,55,101,Wisconsin,Racine County,12,13,13772,6717,7055
50,55,101,Wisconsin,Racine County,12,14,11202,5471,5731
50,55,101,Wisconsin,Racine County,12,15,8565,3980,4585
50,55,101,Wisconsin,Racine County,12,16,5842,2607,3235
50,55,101,Wisconsin,Racine County,12,17,3894,1652,2242
50,55,101,Wisconsin,Racine County,12,18,4139,1432,2707
50,55,103,Wisconsin,Richland County,12,0,17252,8704,8548
50,55,103,Wisconsin,Richland County,12,1,879,447,432
50,55,103,Wisconsin,Richland County,12,2,973,503,470
50,55,103,Wisconsin,Richland County,12,3,1185,624,561
50,55,103,Wisconsin,Richland County,12,4,1080,566,514
50,55,103,Wisconsin,Richland County,12,5,831,429,402
50,55,103,Wisconsin,Richland County,12,6,829,421,408
50,55,103,Wisconsin,Richland County,12,7,827,428,399
50,55,103,Wisconsin,Richland County,12,8,891,447,444
50,55,103,Wisconsin,Richland County,12,9,947,522,425
50,55,103,Wisconsin,Richland County,12,10,1009,514,495
50,55,103,Wisconsin,Richland County,12,11,1076,531,545
50,55,103,Wisconsin,Richland County,12,12,1272,616,656
50,55,103,Wisconsin,Richland County,12,13,1389,694,695
50,55,103,Wisconsin,Richland County,12,14,1390,730,660
50,55,103,Wisconsin,Richland County,12,15,917,456,461
50,55,103,Wisconsin,Richland County,12,16,711,337,374
50,55,103,Wisconsin,Richland County,12,17,489,238,251
50,55,103,Wisconsin,Richland County,12,18,557,201,356
50,55,105,Wisconsin,Rock County,12,0,163354,80510,82844
50,55,105,Wisconsin,Rock County,12,1,9882,5115,4767
50,55,105,Wisconsin,Rock County,12,2,10044,5215,4829
50,55,105,Wisconsin,Rock County,12,3,10837,5542,5295
50,55,105,Wisconsin,Rock County,12,4,10714,5421,5293
50,55,105,Wisconsin,Rock County,12,5,9751,4995,4756
50,55,105,Wisconsin,Rock County,12,6,10283,5172,5111
50,55,105,Wisconsin,Rock County,12,7,9820,4960,4860
50,55,105,Wisconsin,Rock County,12,8,10427,5066,5361
50,55,105,Wisconsin,Rock County,12,9,9754,4940,4814
50,55,105,Wisconsin,Rock County,12,10,10114,4950,5164
50,55,105,Wisconsin,Rock County,12,11,10765,5298,5467
50,55,105,Wisconsin,Rock County,12,12,11949,5903,6046
50,55,105,Wisconsin,Rock County,12,13,11116,5400,5716
50,55,105,Wisconsin,Rock County,12,14,9174,4446,4728
50,55,105,Wisconsin,Rock County,12,15,7114,3277,3837
50,55,105,Wisconsin,Rock County,12,16,4888,2202,2686
50,55,105,Wisconsin,Rock County,12,17,3372,1462,1910
50,55,105,Wisconsin,Rock County,12,18,3350,1146,2204
50,55,107,Wisconsin,Rusk County,12,0,14178,7212,6966
50,55,107,Wisconsin,Rusk County,12,1,744,402,342
50,55,107,Wisconsin,Rusk County,12,2,766,411,355
50,55,107,Wisconsin,Rusk County,12,3,836,435,401
50,55,107,Wisconsin,Rusk County,12,4,813,402,411
50,55,107,Wisconsin,Rusk County,12,5,639,339,300
50,55,107,Wisconsin,Rusk County,12,6,665,349,316
50,55,107,Wisconsin,Rusk County,12,7,582,301,281
50,55,107,Wisconsin,Rusk County,12,8,686,351,335
50,55,107,Wisconsin,Rusk County,12,9,765,380,385
50,55,107,Wisconsin,Rusk County,12,10,786,404,382
50,55,107,Wisconsin,Rusk County,12,11,945,483,462
50,55,107,Wisconsin,Rusk County,12,12,1229,632,597
50,55,107,Wisconsin,Rusk County,12,13,1203,611,592
50,55,107,Wisconsin,Rusk County,12,14,1157,596,561
50,55,107,Wisconsin,Rusk County,12,15,876,466,410
50,55,107,Wisconsin,Rusk County,12,16,570,286,284
50,55,107,Wisconsin,Rusk County,12,17,448,203,245
50,55,107,Wisconsin,Rusk County,12,18,468,161,307
50,55,109,Wisconsin,St. Croix County,12,0,90687,45345,45342
50,55,109,Wisconsin,St. Croix County,12,1,5468,2794,2674
50,55,109,Wisconsin,St. Croix County,12,2,6008,3028,2980
50,55,109,Wisconsin,St. Croix County,12,3,6763,3469,3294
50,55,109,Wisconsin,St. Croix County,12,4,5984,3097,2887
50,55,109,Wisconsin,St. Croix County,12,5,4774,2456,2318
50,55,109,Wisconsin,St. Croix County,12,6,4996,2538,2458
50,55,109,Wisconsin,St. Croix County,12,7,5419,2754,2665
50,55,109,Wisconsin,St. Croix County,12,8,6357,3149,3208
50,55,109,Wisconsin,St. Croix County,12,9,6223,3124,3099
50,55,109,Wisconsin,St. Croix County,12,10,6167,3091,3076
50,55,109,Wisconsin,St. Croix County,12,11,6331,3219,3112
50,55,109,Wisconsin,St. Croix County,12,12,6789,3335,3454
50,55,109,Wisconsin,St. Croix County,12,13,6089,3035,3054
50,55,109,Wisconsin,St. Croix County,12,14,4712,2344,2368
50,55,109,Wisconsin,St. Croix County,12,15,3504,1720,1784
50,55,109,Wisconsin,St. Croix County,12,16,2242,1043,1199
50,55,109,Wisconsin,St. Croix County,12,17,1438,646,792
50,55,109,Wisconsin,St. Croix County,12,18,1423,503,920
50,55,111,Wisconsin,Sauk County,12,0,64442,32086,32356
50,55,111,Wisconsin,Sauk County,12,1,3829,1955,1874
50,55,111,Wisconsin,Sauk County,12,2,4020,2043,1977
50,55,111,Wisconsin,Sauk County,12,3,4200,2167,2033
50,55,111,Wisconsin,Sauk County,12,4,3866,2029,1837
50,55,111,Wisconsin,Sauk County,12,5,3443,1711,1732
50,55,111,Wisconsin,Sauk County,12,6,3693,1888,1805
50,55,111,Wisconsin,Sauk County,12,7,3863,1961,1902
50,55,111,Wisconsin,Sauk County,12,8,4261,2204,2057
50,55,111,Wisconsin,Sauk County,12,9,3684,1870,1814
50,55,111,Wisconsin,Sauk County,12,10,3949,2018,1931
50,55,111,Wisconsin,Sauk County,12,11,4064,2036,2028
50,55,111,Wisconsin,Sauk County,12,12,4778,2333,2445
50,55,111,Wisconsin,Sauk County,12,13,4511,2277,2234
50,55,111,Wisconsin,Sauk County,12,14,4051,1998,2053
50,55,111,Wisconsin,Sauk County,12,15,3144,1522,1622
50,55,111,Wisconsin,Sauk County,12,16,2148,982,1166
50,55,111,Wisconsin,Sauk County,12,17,1376,593,783
50,55,111,Wisconsin,Sauk County,12,18,1562,499,1063
50,55,113,Wisconsin,Sawyer County,12,0,16558,8483,8075
50,55,113,Wisconsin,Sawyer County,12,1,779,411,368
50,55,113,Wisconsin,Sawyer County,12,2,902,464,438
50,55,113,Wisconsin,Sawyer County,12,3,973,493,480
50,55,113,Wisconsin,Sawyer County,12,4,827,433,394
50,55,113,Wisconsin,Sawyer County,12,5,699,373,326
50,55,113,Wisconsin,Sawyer County,12,6,740,399,341
50,55,113,Wisconsin,Sawyer County,12,7,718,386,332
50,55,113,Wisconsin,Sawyer County,12,8,803,410,393
50,55,113,Wisconsin,Sawyer County,12,9,749,390,359
50,55,113,Wisconsin,Sawyer County,12,10,890,437,453
50,55,113,Wisconsin,Sawyer County,12,11,1012,516,496
50,55,113,Wisconsin,Sawyer County,12,12,1408,737,671
50,55,113,Wisconsin,Sawyer County,12,13,1641,802,839
50,55,113,Wisconsin,Sawyer County,12,14,1569,824,745
50,55,113,Wisconsin,Sawyer County,12,15,1100,566,534
50,55,113,Wisconsin,Sawyer County,12,16,831,416,415
50,55,113,Wisconsin,Sawyer County,12,17,496,248,248
50,55,113,Wisconsin,Sawyer County,12,18,421,178,243
50,55,115,Wisconsin,Shawano County,12,0,40899,20617,20282
50,55,115,Wisconsin,Shawano County,12,1,2202,1157,1045
50,55,115,Wisconsin,Shawano County,12,2,2330,1161,1169
50,55,115,Wisconsin,Shawano County,12,3,2581,1344,1237
50,55,115,Wisconsin,Shawano County,12,4,2404,1252,1152
50,55,115,Wisconsin,Shawano County,12,5,1946,1020,926
50,55,115,Wisconsin,Shawano County,12,6,2216,1122,1094
50,55,115,Wisconsin,Shawano County,12,7,2055,1035,1020
50,55,115,Wisconsin,Shawano County,12,8,2309,1172,1137
50,55,115,Wisconsin,Shawano County,12,9,2148,1078,1070
50,55,115,Wisconsin,Shawano County,12,10,2465,1250,1215
50,55,115,Wisconsin,Shawano County,12,11,2947,1496,1451
50,55,115,Wisconsin,Shawano County,12,12,3333,1702,1631
50,55,115,Wisconsin,Shawano County,12,13,3138,1598,1540
50,55,115,Wisconsin,Shawano County,12,14,2770,1451,1319
50,55,115,Wisconsin,Shawano County,12,15,2155,1053,1102
50,55,115,Wisconsin,Shawano County,12,16,1728,820,908
50,55,115,Wisconsin,Shawano County,12,17,1113,503,610
50,55,115,Wisconsin,Shawano County,12,18,1059,403,656
50,55,117,Wisconsin,Sheboygan County,12,0,115340,58166,57174
50,55,117,Wisconsin,Sheboygan County,12,1,6319,3249,3070
50,55,117,Wisconsin,Sheboygan County,12,2,6777,3461,3316
50,55,117,Wisconsin,Sheboygan County,12,3,7540,3827,3713
50,55,117,Wisconsin,Sheboygan County,12,4,7193,3785,3408
50,55,117,Wisconsin,Sheboygan County,12,5,6886,3677,3209
50,55,117,Wisconsin,Sheboygan County,12,6,7029,3697,3332
50,55,117,Wisconsin,Sheboygan County,12,7,6477,3376,3101
50,55,117,Wisconsin,Sheboygan County,12,8,7196,3738,3458
50,55,117,Wisconsin,Sheboygan County,12,9,6734,3472,3262
50,55,117,Wisconsin,Sheboygan County,12,10,6904,3560,3344
50,55,117,Wisconsin,Sheboygan County,12,11,7839,4039,3800
50,55,117,Wisconsin,Sheboygan County,12,12,8619,4359,4260
50,55,117,Wisconsin,Sheboygan County,12,13,8433,4211,4222
50,55,117,Wisconsin,Sheboygan County,12,14,7082,3437,3645
50,55,117,Wisconsin,Sheboygan County,12,15,5388,2579,2809
50,55,117,Wisconsin,Sheboygan County,12,16,3667,1659,2008
50,55,117,Wisconsin,Sheboygan County,12,17,2560,1084,1476
50,55,117,Wisconsin,Sheboygan County,12,18,2697,956,1741
50,55,119,Wisconsin,Taylor County,12,0,20343,10347,9996
50,55,119,Wisconsin,Taylor County,12,1,1166,587,579
50,55,119,Wisconsin,Taylor County,12,2,1266,654,612
50,55,119,Wisconsin,Taylor County,12,3,1469,754,715
50,55,119,Wisconsin,Taylor County,12,4,1292,669,623
50,55,119,Wisconsin,Taylor County,12,5,957,512,445
50,55,119,Wisconsin,Taylor County,12,6,972,511,461
50,55,119,Wisconsin,Taylor County,12,7,993,500,493
50,55,119,Wisconsin,Taylor County,12,8,1146,580,566
50,55,119,Wisconsin,Taylor County,12,9,1217,618,599
50,55,119,Wisconsin,Taylor County,12,10,1189,623,566
50,55,119,Wisconsin,Taylor County,12,11,1306,688,618
50,55,119,Wisconsin,Taylor County,12,12,1708,853,855
50,55,119,Wisconsin,Taylor County,12,13,1682,875,807
50,55,119,Wisconsin,Taylor County,12,14,1248,662,586
50,55,119,Wisconsin,Taylor County,12,15,904,454,450
50,55,119,Wisconsin,Taylor County,12,16,713,343,370
50,55,119,Wisconsin,Taylor County,12,17,551,267,284
50,55,119,Wisconsin,Taylor County,12,18,564,197,367
50,55,121,Wisconsin,Trempealeau County,12,0,29649,15007,14642
50,55,121,Wisconsin,Trempealeau County,12,1,2109,1023,1086
50,55,121,Wisconsin,Trempealeau County,12,2,2025,1035,990
50,55,121,Wisconsin,Trempealeau County,12,3,2074,1067,1007
50,55,121,Wisconsin,Trempealeau County,12,4,1835,979,856
50,55,121,Wisconsin,Trempealeau County,12,5,1433,750,683
50,55,121,Wisconsin,Trempealeau County,12,6,1641,822,819
50,55,121,Wisconsin,Trempealeau County,12,7,1608,819,789
50,55,121,Wisconsin,Trempealeau County,12,8,1785,893,892
50,55,121,Wisconsin,Trempealeau County,12,9,1641,846,795
50,55,121,Wisconsin,Trempealeau County,12,10,1822,951,871
50,55,121,Wisconsin,Trempealeau County,12,11,1985,1025,960
50,55,121,Wisconsin,Trempealeau County,12,12,2178,1145,1033
50,55,121,Wisconsin,Trempealeau County,12,13,2044,1045,999
50,55,121,Wisconsin,Trempealeau County,12,14,1839,955,884
50,55,121,Wisconsin,Trempealeau County,12,15,1324,668,656
50,55,121,Wisconsin,Trempealeau County,12,16,968,450,518
50,55,121,Wisconsin,Trempealeau County,12,17,688,309,379
50,55,121,Wisconsin,Trempealeau County,12,18,650,225,425
50,55,123,Wisconsin,Vernon County,12,0,30822,15548,15274
50,55,123,Wisconsin,Vernon County,12,1,2089,1099,990
50,55,123,Wisconsin,Vernon County,12,2,2225,1126,1099
50,55,123,Wisconsin,Vernon County,12,3,2276,1144,1132
50,55,123,Wisconsin,Vernon County,12,4,2100,1127,973
50,55,123,Wisconsin,Vernon County,12,5,1437,752,685
50,55,123,Wisconsin,Vernon County,12,6,1441,727,714
50,55,123,Wisconsin,Vernon County,12,7,1446,727,719
50,55,123,Wisconsin,Vernon County,12,8,1731,867,864
50,55,123,Wisconsin,Vernon County,12,9,1623,854,769
50,55,123,Wisconsin,Vernon County,12,10,1647,813,834
50,55,123,Wisconsin,Vernon County,12,11,1881,913,968
50,55,123,Wisconsin,Vernon County,12,12,2345,1181,1164
50,55,123,Wisconsin,Vernon County,12,13,2429,1241,1188
50,55,123,Wisconsin,Vernon County,12,14,2057,1061,996
50,55,123,Wisconsin,Vernon County,12,15,1478,733,745
50,55,123,Wisconsin,Vernon County,12,16,1077,523,554
50,55,123,Wisconsin,Vernon County,12,17,725,358,367
50,55,123,Wisconsin,Vernon County,12,18,815,302,513
50,55,125,Wisconsin,Vilas County,12,0,22195,11267,10928
50,55,125,Wisconsin,Vilas County,12,1,984,487,497
50,55,125,Wisconsin,Vilas County,12,2,996,507,489
50,55,125,Wisconsin,Vilas County,12,3,1084,590,494
50,55,125,Wisconsin,Vilas County,12,4,1038,529,509
50,55,125,Wisconsin,Vilas County,12,5,838,457,381
50,55,125,Wisconsin,Vilas County,12,6,846,483,363
50,55,125,Wisconsin,Vilas County,12,7,929,475,454
50,55,125,Wisconsin,Vilas County,12,8,873,450,423
50,55,125,Wisconsin,Vilas County,12,9,908,470,438
50,55,125,Wisconsin,Vilas County,12,10,1111,563,548
50,55,125,Wisconsin,Vilas County,12,11,1440,745,695
50,55,125,Wisconsin,Vilas County,12,12,2084,1038,1046
50,55,125,Wisconsin,Vilas County,12,13,2178,1096,1082
50,55,125,Wisconsin,Vilas County,12,14,2134,1074,1060
50,55,125,Wisconsin,Vilas County,12,15,1804,902,902
50,55,125,Wisconsin,Vilas County,12,16,1356,628,728
50,55,125,Wisconsin,Vilas County,12,17,854,448,406
50,55,125,Wisconsin,Vilas County,12,18,738,325,413
50,55,127,Wisconsin,Walworth County,12,0,103868,51928,51940
50,55,127,Wisconsin,Walworth County,12,1,5016,2593,2423
50,55,127,Wisconsin,Walworth County,12,2,5556,2830,2726
50,55,127,Wisconsin,Walworth County,12,3,6380,3294,3086
50,55,127,Wisconsin,Walworth County,12,4,7892,4147,3745
50,55,127,Wisconsin,Walworth County,12,5,9618,4803,4815
50,55,127,Wisconsin,Walworth County,12,6,5616,2982,2634
50,55,127,Wisconsin,Walworth County,12,7,5161,2732,2429
50,55,127,Wisconsin,Walworth County,12,8,5731,2876,2855
50,55,127,Wisconsin,Walworth County,12,9,5671,2825,2846
50,55,127,Wisconsin,Walworth County,12,10,6077,2997,3080
50,55,127,Wisconsin,Walworth County,12,11,6759,3358,3401
50,55,127,Wisconsin,Walworth County,12,12,7803,3836,3967
50,55,127,Wisconsin,Walworth County,12,13,7523,3748,3775
50,55,127,Wisconsin,Walworth County,12,14,6424,3138,3286
50,55,127,Wisconsin,Walworth County,12,15,4971,2424,2547
50,55,127,Wisconsin,Walworth County,12,16,3393,1631,1762
50,55,127,Wisconsin,Walworth County,12,17,2098,892,1206
50,55,127,Wisconsin,Walworth County,12,18,2179,822,1357
50,55,129,Wisconsin,Washburn County,12,0,15720,7791,7929
50,55,129,Wisconsin,Washburn County,12,1,710,367,343
50,55,129,Wisconsin,Washburn County,12,2,792,409,383
50,55,129,Wisconsin,Washburn County,12,3,932,483,449
50,55,129,Wisconsin,Washburn County,12,4,797,398,399
